WP_063502117	100.000	100	385	385	397	0.0	761	MULTISPECIES: DUF418 domain-containing protein YeiB [Escherichia]
WP_063114848	100.000	100	385	385	397	0.0	761	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_001508737	99.740	100	385	385	385	0.0	761	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_000440926	100.000	100	385	385	385	0.0	761	MULTISPECIES: DUF418 domain-containing protein YeiB [Enterobacteriaceae]
WP_096989596	99.740	100	385	385	385	0.0	761	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_064186592	99.740	100	385	385	385	0.0	761	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_206970280	99.740	100	385	385	385	0.0	760	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_247154616	99.740	100	385	385	385	0.0	760	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_239638006	99.740	100	385	385	385	0.0	760	DUF418 domain-containing protein YeiB [Shigella flexneri]
WP_211068718	99.740	100	385	385	385	0.0	760	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_209192204	99.740	100	385	385	385	0.0	760	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_338383987	99.740	100	385	385	385	0.0	760	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_063118778	99.740	100	385	385	385	0.0	760	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_311215825	99.740	100	385	385	385	0.0	760	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_286616404	99.740	100	385	385	397	0.0	760	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_277686150	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_411931578	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_338384890	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_219388001	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_112045337	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_113417008	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_235637485	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_005759483	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_000440922	99.481	100	385	385	385	0.0	759	MULTISPECIES: DUF418 domain-containing protein YeiB [Enterobacteriaceae]
WP_147723508	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_175984725	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_096293135	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_126722311	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_113398248	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_032291960	99.740	100	385	385	385	0.0	759	MULTISPECIES: DUF418 domain-containing protein YeiB [Escherichia]
WP_063120901	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_416850598	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_001551362	99.481	100	385	385	385	0.0	759	MULTISPECIES: DUF418 domain-containing protein YeiB [Enterobacteriaceae]
WP_097454108	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_236936518	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_239911338	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_094907417	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_172614154	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_139619124	99.481	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_180395124	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_471723746	99.740	100	385	385	385	0.0	759	N/A
WP_112021782	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_334611808	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_414671576	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_268605961	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_122224579	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_443463043	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
WP_072662939	99.740	100	385	385	385	0.0	759	DUF418 domain-containing protein YeiB [Escherichia coli]
