WP_001198722	100.000	100	205	205	205	1.41e-145	413	MULTISPECIES: 2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Enterobacteriaceae]
WP_447218072	99.512	100	205	205	205	2.34e-145	413	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_061353207	99.512	100	205	205	205	2.79e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_447568001	99.512	100	205	205	205	2.79e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_152923137	99.512	100	205	205	205	2.79e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_353939797	99.512	100	205	205	205	2.94e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_032231563	99.512	100	205	205	205	2.94e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_413181654	99.512	100	205	205	205	2.94e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_285081497	99.512	100	205	205	205	2.94e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_136800676	99.512	100	205	205	205	2.94e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_001544199	99.512	100	205	205	205	4.37e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_103488290	99.512	100	205	205	205	4.52e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_225378989	99.512	100	205	205	205	4.52e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_001549859	99.512	100	205	205	205	4.62e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_407981227	99.512	100	205	205	205	5.75e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_273680089	99.512	100	205	205	205	5.75e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_066019199	99.512	100	205	205	205	5.81e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_152639215	99.512	100	205	205	205	5.81e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_338384269	99.512	100	205	205	205	5.81e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_074576859	99.512	100	205	205	205	5.94e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_322268217	99.512	100	205	205	205	5.94e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_053266219	99.512	100	205	205	205	5.94e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_267657682	99.512	100	205	205	205	5.94e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_134388656	99.512	100	205	205	205	6.21e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_140017603	99.512	100	205	205	205	6.21e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_227901383	99.512	100	205	205	205	6.21e-145	412	N/A
WP_438415544	99.512	100	205	205	205	6.21e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_063119283	99.512	100	205	205	205	6.21e-145	412	MULTISPECIES: 2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia]
WP_447515767	99.512	100	205	205	205	6.21e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_001198733	99.512	100	205	205	205	6.21e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_268556399	99.512	100	205	205	205	6.21e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_276382848	99.512	100	205	205	205	6.21e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_001198723	99.512	100	205	205	205	6.21e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_130569829	99.512	100	205	205	205	6.35e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_260835302	99.512	100	205	205	205	6.35e-145	412	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_115211880	99.512	100	205	205	205	6.93e-145	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_396123976	99.512	100	205	205	205	7.08e-145	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_044326178	99.512	100	205	205	205	7.65e-145	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_001198725	99.512	100	205	205	205	8.54e-145	411	MULTISPECIES: 2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Enterobacteriaceae]
WP_072671768	99.512	100	205	205	205	8.63e-145	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_106494901	99.512	100	205	205	205	9.12e-145	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_072842092	99.512	100	205	205	205	9.12e-145	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_337243229	99.512	100	205	205	205	9.22e-145	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_239616931	99.512	100	205	205	205	9.32e-145	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Shigella flexneri]
WP_001636836	99.512	100	205	205	205	1.07e-144	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_335287239	99.512	100	205	205	205	1.16e-144	411	N/A
WP_438430835	99.512	100	205	205	205	1.24e-144	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_001198699	99.512	100	205	205	205	1.25e-144	411	MULTISPECIES: 2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Gammaproteobacteria]
WP_112029991	99.512	100	205	205	205	1.30e-144	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_172614195	99.512	100	205	205	205	1.34e-144	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_301221004	99.512	100	205	205	205	1.35e-144	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_235639346	99.512	100	205	205	205	1.35e-144	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_096184386	99.512	100	205	205	205	1.37e-144	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_074523859	99.512	100	205	205	205	1.38e-144	411	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_061353627	99.024	100	205	205	205	1.58e-144	410	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_001198716	99.512	100	205	205	205	1.61e-144	410	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_097491584	99.512	100	205	205	205	1.72e-144	410	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_126123259	99.512	100	205	205	205	1.72e-144	410	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_420051534	99.024	100	205	205	205	1.80e-144	410	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_089586758	99.024	100	205	205	205	1.80e-144	410	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_060615476	99.512	100	205	205	205	1.90e-144	410	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_443433132	99.512	100	205	205	205	1.90e-144	410	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_104772959	99.512	100	205	205	205	1.97e-144	410	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_159141031	99.512	100	205	205	205	2.10e-144	410	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
WP_137591941	99.024	100	205	205	205	2.12e-144	410	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [Escherichia coli]
